case,clean_fit_mse,final_error_percent,model,n_points,run_idx,test_rel_rmse_percent,train_rel_rmse_percent,used_fit_mse
slight_shift_full_beam,0.0011093459321864188,15.26523919926657,PI-NODE-2state,10,6,25.55553456775515,3.4916906619391077,0.0006356090595746713
slight_shift_full_beam,9.325143503061585e-05,29.867902992812386,PI-NODE-2state,10,7,35.253023573706535,2.1076496515913923,0.00015166328384806117
slight_shift_full_beam,0.00011118120274445164,34.97142279900872,PI-NODE-2state,10,8,38.42754991215258,1.8897202667304658,0.00011339754636910488
slight_shift_full_beam,0.0011049108792004732,27.39349082326665,PI-NODE-2state,10,9,32.81185521108141,3.9404377990702053,0.001728839415702891
slight_shift_full_beam,6.199202570007228e-05,32.448267762173835,PI-NODE-2state,10,10,37.66433096317516,2.1992703094311987,8.928570129651962e-05
slight_shift_full_beam,0.0002648248439947905,23.45236942786197,PI-NODE-2state,10,11,29.841757155041392,2.6298656876349145,0.00034055483281765275
slight_shift_full_beam,0.0019271236745327773,44.05318682526272,PI-NODE-2state,10,12,43.62933553366715,5.6489909612198135,0.002247978204667743
slight_shift_full_beam,0.0020207064158777066,35.40772912351851,PI-NODE-2state,10,13,36.89016642472488,5.785962842487041,0.0023090474626553574
slight_shift_full_beam,0.00012380096374984854,41.431524190803636,PI-NODE-2state,10,14,43.27147511178634,2.0248512139421297,0.0002956801949793564
slight_shift_full_beam,0.0018974223999346906,40.26166617977695,PI-NODE-2state,10,15,43.00728838072624,5.418422988352029,0.0013050393273506462
slight_shift_full_beam,0.0010107323247705953,42.47316758565762,PI-NODE-2state,10,16,42.931854217623126,3.518724286162537,0.0005209754384200621
slight_shift_full_beam,0.0020257844877838932,27.16546938359712,PI-NODE-2state,10,17,34.54949474292526,5.569235766017283,0.0018226453758477042
slight_shift_full_beam,0.00020472981825035702,29.16113871614143,PI-NODE-2state,10,18,36.82716879416637,2.582306524411441,0.00018466937001635522
slight_shift_full_beam,0.0018886074336729093,40.98060522473756,PI-NODE-2state,10,19,40.768335425630056,5.777660287686624,0.001415743408096718
strong_shift_full_beam,0.00045827074068566204,13.991215574065725,PI-NODE-2state,10,0,22.675613000189035,2.149553360714685,0.0002025831680811059
strong_shift_full_beam,0.0008307344989653763,18.982964745339057,PI-NODE-2state,10,1,26.374315282090294,3.3653960487189494,0.001066550808310096
strong_shift_full_beam,0.000541199412305834,23.68799402677749,PI-NODE-2state,10,2,29.291172879025524,3.0759586435509867,0.0006021430233420955
strong_shift_full_beam,0.001848316074174215,25.513660869925072,PI-NODE-2state,10,3,30.921370988317392,5.172812787527147,0.0016920481632046475
strong_shift_full_beam,0.0018310180759985157,18.459700946390363,PI-NODE-2state,10,4,25.542278948830006,4.967663281356526,0.0016835019386409224
strong_shift_full_beam,0.0011109641440020391,26.02144179482268,PI-NODE-2state,10,5,30.32811115771681,4.068443579471565,0.001166063808494363
strong_shift_full_beam,0.0003842770856922919,22.904984063014517,PI-NODE-2state,10,6,29.57019073346343,2.8232209932126415,0.000687852146633074
strong_shift_full_beam,0.0001585188883017231,14.669330168901405,PI-NODE-2state,10,7,23.596847640264183,1.80636448265044,0.0001429428051181176
strong_shift_full_beam,0.00022304626245105152,17.450248435786243,PI-NODE-2state,10,8,24.83501306912353,2.083876440119503,0.0004790018221054796
strong_shift_full_beam,0.0014920565767872747,22.24292578200959,PI-NODE-2state,10,9,29.168672750980345,4.771148162147962,0.0014823308218216032
strong_shift_full_beam,0.00011658553377313661,13.939892713785278,PI-NODE-2state,10,10,23.86928133145888,1.8564644139131048,0.00015646233445301482
strong_shift_full_beam,0.0002563033339645528,24.025739029314927,PI-NODE-2state,10,11,29.08271546020581,1.3631770402481846,6.530831832006106e-05
strong_shift_full_beam,0.0021291895963549854,13.120469324013275,PI-NODE-2state,10,12,21.078833128749437,4.771798417450578,0.002245041132100631
strong_shift_full_beam,0.0005301886137086784,13.156993026903013,PI-NODE-2state,10,13,22.473304115720765,2.897200924402308,0.0006274632017391408
strong_shift_full_beam,0.0004943500599652741,33.40707046476795,PI-NODE-2state,10,14,37.0618336910526,3.006005441571371,0.00029383036610647654
strong_shift_full_beam,0.0011778004872934162,6.961858422616466,PI-NODE-2state,10,15,19.351781608203023,4.4598698887692665,0.001217082800053235
strong_shift_full_beam,0.00039095857719559314,26.670156573262215,PI-NODE-2state,10,16,31.237519785369944,2.68458248318269,0.00039194642065259533
strong_shift_full_beam,0.0010285382480244045,32.486324677003516,PI-NODE-2state,10,17,37.23651794404329,3.6428876310272527,0.0013048334566953092
strong_shift_full_beam,0.00011132211802448758,14.30437985989386,PI-NODE-2state,10,18,24.82154611116322,1.7419668453123278,0.00011123491687143943
strong_shift_full_beam,0.0004647036678530743,37.84509736264166,PI-NODE-2state,10,19,38.14936770281269,2.8769819937676644,0.0006215772231242767
full_cover,0.00015849036703573664,30.66197047361046,PI-NODE-2state,15,0,35.50223584362906,2.193112223140456,0.0003388205095981858
full_cover,0.0008339028009003285,29.64982267034357,PI-NODE-2state,15,1,34.92222748571672,4.021155595122361,0.0006434751506825056
full_cover,0.00036249752224145145,32.72184985380287,PI-NODE-2state,15,2,36.4212862291602,2.894010409976088,0.00046774693942068144
full_cover,0.002194794028147929,27.458007824321268,PI-NODE-2state,15,3,32.472165282215634,6.1141656227825445,0.0018730343976895711
full_cover,0.0017293205104008725,34.957819687041216,PI-NODE-2state,15,4,38.06401614269227,5.074601189915253,0.0017367049211013715
full_cover,0.001828934463726596,52.21139955679452,PI-NODE-2state,15,5,48.9768001229874,5.68835151731025,0.0021849425402697925
full_cover,0.0007658274099437841,31.627679838945248,PI-NODE-2state,15,6,36.713251391194916,3.46899292157007,0.0007574965426526497
full_cover,0.0001262543834923385,31.797424615544724,PI-NODE-2state,15,7,36.8935808387964,1.9613314744289285,0.000390351056246966
full_cover,7.457629247786807e-05,46.53715690133363,PI-NODE-2state,15,8,46.197405195890475,1.7290806611765217,0.00019764516616990106
full_cover,0.00118417810496813,33.55470540899805,PI-NODE-2state,15,9,37.59261493226643,4.797145727440473,0.0009931029582294847
full_cover,0.0004512437695473424,27.865347302601485,PI-NODE-2state,15,10,34.73911677653781,3.1326568060944924,0.0003804251012442239
full_cover,0.00032219192950981725,29.969778791873598,PI-NODE-2state,15,11,34.761781761557394,3.1374973622152034,0.00023878959110072508
full_cover,0.0021416162696875395,36.74534792911021,PI-NODE-2state,15,12,38.74238157985791,5.974113395211976,0.0020873528112174537
full_cover,0.00180660910477893,37.060389667577404,PI-NODE-2state,15,13,38.145591320163454,5.4001821722669785,0.0021802690165332417
full_cover,0.00015011162148581206,42.57644544734585,PI-NODE-2state,15,14,44.03477465730321,2.3475452227075024,0.00011764652366176622
full_cover,0.0014080035634597388,35.96971928914331,PI-NODE-2state,15,15,40.25572351648638,5.09570267597087,0.0014316935829375458
full_cover,0.000344857327733485,35.97307827824012,PI-NODE-2state,15,16,39.12301801056156,2.4118552744015926,0.00025722617517971947
full_cover,0.0020074355149019693,46.8165486791649,PI-NODE-2state,15,17,48.23316152068821,5.796491547919971,0.0020337530935104473
full_cover,9.000829612675332e-05,29.03078414524231,PI-NODE-2state,15,18,37.198723226420135,2.196731551020336,5.267720350029374e-05
full_cover,0.0008688840739239849,52.38034181629451,PI-NODE-2state,15,19,46.99428329076353,4.190784536321993,0.0008958615599196018
narrow_centered,0.0003025506849662083,18.946422516231465,PI-NODE-2state,15,0,25.650331307984942,2.4450976208812607,0.0002518933469246343
narrow_centered,0.0008850563353449559,8.360040702454661,PI-NODE-2state,15,1,17.484714249088,3.2120748041725107,0.0011975464286605392
narrow_centered,0.0015779805966503354,20.077050644326984,PI-NODE-2state,15,2,24.96637812642325,3.9489679694689563,0.0014168480968436647
narrow_centered,0.0011076504098102935,12.511092682519417,PI-NODE-2state,15,3,19.69425492126578,3.539178687911799,0.0019992522432342214
narrow_centered,0.0018136371570737352,20.7922679176887,PI-NODE-2state,15,4,24.805736425967325,4.303006937517297,0.002137718706310414
narrow_centered,0.0012345785687724602,22.530666218629207,PI-NODE-2state,15,5,26.627534279561342,3.540173591087259,0.0015579616255810872
narrow_centered,0.0009569858465319672,15.816906468620711,PI-NODE-2state,15,6,23.381193062767824,3.2376627862776606,0.0005425468934356587
narrow_centered,0.00018601410075011672,16.446228361029387,PI-NODE-2state,15,7,23.539784918637988,2.0919759416910586,0.00016462790415086885
narrow_centered,0.0003582680753703779,11.183277028135844,PI-NODE-2state,15,8,19.69342403373785,1.6168367673170734,0.00016329091587461854
narrow_centered,0.0017935245301700414,13.687179948086685,PI-NODE-2state,15,9,21.020075549694578,4.3710375565673205,0.0015205194801050904
narrow_centered,0.0001644201529018208,14.707937137286356,PI-NODE-2state,15,10,20.668402568511475,1.841352742278896,0.0005141336356305786
narrow_centered,9.235064096157583e-05,20.659599270022223,PI-NODE-2state,15,11,24.69685266721305,1.4081747210563724,0.00029591030500130804
narrow_centered,0.002364122333343256,26.100542107984484,PI-NODE-2state,15,12,30.295837091404405,4.97818864419241,0.002370888480168844
narrow_centered,0.0007237169153285924,22.5578735610775,PI-NODE-2state,15,13,25.88551886764276,2.720904562851073,0.0008888227827912103
narrow_centered,0.0002513202571754188,15.692872136786661,PI-NODE-2state,15,14,22.634543436084755,1.7812122287987988,0.000469030724210993
narrow_centered,0.0010183922053592091,17.269467058057913,PI-NODE-2state,15,15,24.132623667073865,3.4096558771563075,0.0010522799899905194
narrow_centered,0.0002837127727613609,22.48243280831389,PI-NODE-2state,15,16,26.945730196214452,2.1270660884132933,0.000638080221842943
narrow_centered,0.0016085444678795207,24.586577612943046,PI-NODE-2state,15,17,29.631395729112743,3.7869921452659905,0.001456295993108042
narrow_centered,0.00014063013794039545,7.621266445649338,PI-NODE-2state,15,18,17.633869480021115,1.9238841015005337,0.00021821307633338157
narrow_centered,0.00045196311631506164,29.32826741425744,PI-NODE-2state,15,19,32.2148753962352,2.4559291169116664,0.0006338772982729966
slight_shift_full_beam,0.00023414101162285436,38.24084441826013,PI-NODE-2state,15,0,40.32938416684633,1.731850229802413,0.00019817966249013037
slight_shift_full_beam,0.0011725247297736522,31.75487529336058,PI-NODE-2state,15,1,36.73988574492807,4.027638266717877,0.0010162366671665455
slight_shift_full_beam,0.0005656609349061116,27.20457754216784,PI-NODE-2state,15,2,32.48510026792064,3.2270700175698774,0.0007195933535624164
slight_shift_full_beam,0.0015876715695424606,25.372026747835267,PI-NODE-2state,15,3,30.881744895184525,4.888750201555874,0.0018251281581876976
slight_shift_full_beam,0.0016666405179563142,31.215769546433837,PI-NODE-2state,15,4,35.1728476718258,5.1406599618045234,0.002035512654922069
slight_shift_full_beam,0.0016106798695625295,27.124434283282714,PI-NODE-2state,15,5,31.493452987668384,5.244971015187235,0.002050471695029131
slight_shift_full_beam,0.00038550506747916035,24.863649882502912,PI-NODE-2state,15,6,31.12583614434764,2.9396169095007143,0.0002864916328523764
slight_shift_full_beam,0.00029168632228773403,29.717236585717043,PI-NODE-2state,15,7,35.253229722304916,2.2664562959331533,0.00021809550095527346
slight_shift_full_beam,0.0004874791483375404,29.932586923617485,PI-NODE-2state,15,8,34.968410029671624,1.9859802960394757,0.00023865291074524314
slight_shift_full_beam,0.0009558450974286493,44.12914044565969,PI-NODE-2state,15,9,45.74874271278592,4.002659592461017,0.0013072307907628594
slight_shift_full_beam,7.898512152142773e-05,30.595265108879865,PI-NODE-2state,15,10,36.09630264630695,2.0028468994785937,0.00029827420778768263
slight_shift_full_beam,0.00017750037013310752,41.916325215862855,PI-NODE-2state,15,11,42.383502811533944,2.1770176585317222,0.000266022905863446
slight_shift_full_beam,0.0020254554410241966,37.40179267127642,PI-NODE-2state,15,12,38.27135785788739,5.5386875636088195,0.0020763079546702802
slight_shift_full_beam,0.002383201216856939,32.98944643127939,PI-NODE-2state,15,13,35.76247584852792,5.972332707177755,0.002376824016353499
slight_shift_full_beam,0.00029474621382687637,35.398911905236794,PI-NODE-2state,15,14,39.19009846600171,1.4390176805968573,0.0001727211447266275
slight_shift_full_beam,0.0015776858121795132,38.14137334976409,PI-NODE-2state,15,15,41.688852672529144,4.844950570325925,0.0015355968470593113
slight_shift_full_beam,0.0003329976991981637,35.289193010194786,PI-NODE-2state,15,16,38.1100645026551,2.6510037415454892,0.000515448943366745
slight_shift_full_beam,0.0026960160169708113,35.9463093408788,PI-NODE-2state,15,17,40.57324515824244,6.1259265391418865,0.0032306392122642426
slight_shift_full_beam,0.0003497901862925763,30.925823206183118,PI-NODE-2state,15,18,38.46436776957516,3.3598447458333367,0.0003890704768261638
slight_shift_full_beam,0.001349138941883107,48.5051375573099,PI-NODE-2state,15,19,45.48084884709688,4.605954896970623,0.0009782764267962847
strong_shift_full_beam,0.00016134737648245372,26.803657765044573,PI-NODE-2state,15,0,31.986645919512597,1.7893106324800068,0.00047684693518834236
strong_shift_full_beam,0.0009781637357463174,16.09387588616997,PI-NODE-2state,15,1,24.350684418823732,3.343537681321602,0.0010046533387335211
strong_shift_full_beam,0.0006890783769199543,23.54588021061201,PI-NODE-2state,15,2,28.94913455428033,3.125742349821333,0.0012151173006346334
strong_shift_full_beam,0.001211468096355371,14.716252981641695,PI-NODE-2state,15,3,22.45781713029092,4.003642939681931,0.0016670129043929534
strong_shift_full_beam,0.0020967713119030133,21.31641251338425,PI-NODE-2state,15,4,27.027468415569604,4.951041590982183,0.001969998838087682
strong_shift_full_beam,0.001540338629541721,24.113817173934596,PI-NODE-2state,15,5,28.776757799486617,4.496596903465265,0.0014204418569700842
strong_shift_full_beam,0.0008798874338859456,9.365850311249115,PI-NODE-2state,15,6,18.570093591379056,3.3284816402883464,0.0006339060120408676
strong_shift_full_beam,0.000284903563383061,21.97679458580245,PI-NODE-2state,15,7,28.971653859183593,2.1977310604745606,0.00042804791533406
strong_shift_full_beam,0.00014720569141044157,13.663671182993564,PI-NODE-2state,15,8,22.729911875174384,2.0087409831325242,0.0002260254978541611
strong_shift_full_beam,0.002759156954183444,24.936648119320406,PI-NODE-2state,15,9,30.68507785033821,5.4953066731748414,0.002614199758241446
strong_shift_full_beam,0.0003748196946967772,15.666078782848224,PI-NODE-2state,15,10,23.792899177355746,2.7160402385889926,0.0003108032550131594
strong_shift_full_beam,0.00022217560354499428,29.79685902728794,PI-NODE-2state,15,11,32.561524459323174,2.2292206191972244,0.0002942768638289246
strong_shift_full_beam,0.002581540136434405,32.20982745401004,PI-NODE-2state,15,12,34.86622317689579,5.582281350006165,0.002862716933992473
strong_shift_full_beam,0.0014345636613608836,-0.3285020500871188,PI-NODE-2state,15,13,11.115712526064307,5.127030884266377,0.00130939243380846
strong_shift_full_beam,0.0002819817930628966,15.253378584495097,PI-NODE-2state,15,14,23.956153397810507,2.1071032981910283,0.00048223268204852863
strong_shift_full_beam,0.0010773838546023898,26.16340122335517,PI-NODE-2state,15,15,31.94388824433989,3.9313171144282726,0.0013863963019518479
strong_shift_full_beam,0.0004890586986088953,23.809805869205036,PI-NODE-2state,15,16,29.096933332416057,2.793154318170815,0.00035688284911676376
strong_shift_full_beam,0.0019306458287590823,25.51299920864084,PI-NODE-2state,15,17,32.62716928565511,4.871119808916972,0.0021369202701192465
strong_shift_full_beam,0.00011731391331406752,15.721713469164266,PI-NODE-2state,15,18,25.564616086826852,1.7585508249389794,9.553413802861433e-05
strong_shift_full_beam,0.0007700334168605783,31.330159804308494,PI-NODE-2state,15,19,33.19622898106683,3.0302203110406682,0.0008050714864209566
full_cover,0.0009372523105445375,10.824120076069844,PI-NODE-2state,20,0,20.161440535308923,3.5306198556654254,0.0012404837064832295
full_cover,0.0011349997349431509,15.56699613403064,PI-NODE-2state,20,1,22.750171514134596,3.8609512552548604,0.0011528934417944852
full_cover,0.0008309522680070451,12.935178536441834,PI-NODE-2state,20,2,23.108922735350706,2.895505169113432,0.0005724842508759128
full_cover,0.0008269876637360217,22.486149645097925,PI-NODE-2state,20,3,27.512542109399295,3.0479936282826094,0.001078689551142851
full_cover,0.0006841610120995303,5.425868842482616,PI-NODE-2state,20,4,19.5409673782367,2.7846320316778366,0.0005108834808998407
full_cover,0.0009599767002199755,30.889322740557557,PI-NODE-2state,20,5,32.22349084370912,3.3963743156968205,0.0007919087108694094
full_cover,0.0009199042472261134,5.780027084520621,PI-NODE-2state,20,6,14.408052745011812,3.432877408501083,0.0006471676772972564
full_cover,0.0006432475764478293,8.055601550287191,PI-NODE-2state,20,7,18.776014103629883,3.1018491957922785,0.0009453352612754965
full_cover,0.0006456139133293531,2.891188907420223,PI-NODE-2state,20,8,17.00909331170103,3.102296520196534,0.0007301427934741038
full_cover,0.0009625417015719517,12.987143586976575,PI-NODE-2state,20,9,22.142151111244356,3.542678145937078,0.0010991372911740023
full_cover,0.0005288820721770936,12.85486063951598,PI-NODE-2state,20,10,22.045134402558386,2.6190519164446915,0.0008829750386214544
full_cover,0.0003861024935600429,16.302465825534615,PI-NODE-2state,20,11,22.501718098536237,2.416452191726442,0.0005112241916824983
full_cover,0.000597424404198016,13.324796451556086,PI-NODE-2state,20,12,23.270584320578973,2.6149453134128318,0.0005835020278475492
full_cover,0.0012899245556089961,11.15976251121456,PI-NODE-2state,20,13,11.374237442871337,4.199671891589995,0.0016429668414112563
full_cover,0.0005444262138171289,9.078810852131525,PI-NODE-2state,20,14,20.510674961170185,2.7803096218419054,0.0007091937559956083
full_cover,0.000984280483578398,22.863936638023883,PI-NODE-2state,20,15,25.95302640040156,3.580732685613624,0.0010199867891036941
full_cover,0.0008175092059774555,19.96955530157652,PI-NODE-2state,20,16,20.000912235191503,3.0730697838045784,0.0008012338003583908
full_cover,0.000657096173665259,28.016046776489453,PI-NODE-2state,20,17,27.441120598513773,2.941996198879091,0.0009314410723908871
full_cover,0.0008086420267246494,9.101612265803512,PI-NODE-2state,20,18,17.630391669483537,3.3289065484879767,0.001270489436479492
full_cover,0.0009643213896115231,45.91119356373474,PI-NODE-2state,20,19,39.062470418002384,3.47364519449508,0.0009335587121530153
narrow_centered,0.0005138355288311504,7.903979449844623,PI-NODE-2state,20,0,13.04452491346923,2.1056487769714387,0.0009766802871179622
narrow_centered,0.0006401254913310563,-3.4347656905256296,PI-NODE-2state,20,1,9.67028852670914,2.078541937440349,0.0006943797026320762
narrow_centered,0.0006586797736090993,-1.9358796117462322,PI-NODE-2state,20,2,10.003676872912795,2.4815887610424436,0.0006985093742229091
narrow_centered,0.0007094060210613791,5.843716827597193,PI-NODE-2state,20,3,14.034062764076324,2.002620504373962,0.0005031408822750627
narrow_centered,0.0006069815733079165,-13.852208889565347,PI-NODE-2state,20,4,8.759676051327814,2.371539014510262,0.001039809603841576
narrow_centered,0.00048255933880015,2.017391050299042,PI-NODE-2state,20,5,11.719457260673636,2.0263560421688593,0.0005848804937755583
narrow_centered,0.0007240045593926803,-9.065361713790264,PI-NODE-2state,20,6,8.68558497526299,2.6849904504995767,0.001204367272560193
narrow_centered,0.0004976125634196471,-0.6866586203063203,PI-NODE-2state,20,7,10.237361693964884,2.318158980696985,0.001171056964758798
narrow_centered,0.0006066141075120538,-7.322271484742397,PI-NODE-2state,20,8,8.705857304951785,2.155203643521341,0.00046896271542491523
narrow_centered,0.0012510666853097565,5.247559663532466,PI-NODE-2state,20,9,12.192985547657962,3.283798267208251,0.0012856531448650985
narrow_centered,0.0004246894459018818,-5.2657273615344105,PI-NODE-2state,20,10,9.15642940678016,1.930066117209914,0.000648447689162998
narrow_centered,0.0005372970303997724,13.160554822343308,PI-NODE-2state,20,11,17.160351072658443,2.3046675959045517,0.0008727438479761131
narrow_centered,0.0005532760700667665,1.165465398638987,PI-NODE-2state,20,12,10.925000443448738,2.1231373281979953,0.0005041769706016947
narrow_centered,0.0016838077911019897,-20.90757410237814,PI-NODE-2state,20,13,14.726765644991751,4.173200414509023,0.0021814364482636186
narrow_centered,0.0005312321837921219,0.4276548366109025,PI-NODE-2state,20,14,8.38332100074989,2.196055653933934,0.0008161708692957495
narrow_centered,0.0004915091635318205,-10.952149541844113,PI-NODE-2state,20,15,7.9083118734480315,2.0066754059394345,0.00037690988823567667
narrow_centered,0.000672674758547865,3.6004398062905882,PI-NODE-2state,20,16,10.977129563683452,2.3111150989545917,0.0005775714330261675
narrow_centered,0.0016817541669362438,-22.200526394694243,PI-NODE-2state,20,17,17.85581443211601,3.998223147486108,0.0018447237366363868
narrow_centered,0.0009538686862177471,3.4170457698949277,PI-NODE-2state,20,18,11.464750789787747,2.879802620028121,0.0012071274437063604
narrow_centered,0.0018628601523955346,-15.934140042864623,PI-NODE-2state,20,19,13.24180183254666,4.508302954262143,0.0021897897179740905
slight_shift_full_beam,0.0007077756487110654,15.208343324675536,PI-NODE-2state,20,0,21.42478114085618,2.9893856720470993,0.0007107597052735953
slight_shift_full_beam,0.0008062555650020422,17.478017933954614,PI-NODE-2state,20,1,23.01772857427686,3.141712854942801,0.001065810540271854
slight_shift_full_beam,0.0007230615755046863,10.98818032752418,PI-NODE-2state,20,2,19.88104032545116,2.9839559108247666,0.0011985455116666143
slight_shift_full_beam,0.0007831280227262891,21.94266896385791,PI-NODE-2state,20,3,26.514286443402067,3.2252317008075204,0.0010800534606600011
slight_shift_full_beam,0.0006109143167663468,7.5865734242646035,PI-NODE-2state,20,4,19.108468228584613,2.8219077828449923,0.0010530147724746208
slight_shift_full_beam,0.00083687056783727,15.158739172819129,PI-NODE-2state,20,5,22.521198362771432,3.3072522579817765,0.0012048667815530401
slight_shift_full_beam,0.0007995410084326779,0.1478410924385897,PI-NODE-2state,20,6,11.072707706841866,3.104416902241684,0.001091923089910917
slight_shift_full_beam,0.0006162838624761884,6.346177666984195,PI-NODE-2state,20,7,18.69851742624538,2.7421816384150413,0.0002943656387275616
slight_shift_full_beam,0.0007830535711521229,9.700910252524254,PI-NODE-2state,20,8,16.656220979793183,3.040466863363223,0.0008048585881936605
slight_shift_full_beam,0.0014934315012852038,5.326124778485598,PI-NODE-2state,20,9,15.499297149288733,4.310881017173578,0.0015338934237403954
slight_shift_full_beam,0.0006554744398586147,15.073508495769797,PI-NODE-2state,20,10,22.46663402540613,2.9560021569661914,0.0005965002298190222
slight_shift_full_beam,0.0005681597803203397,13.43819916636007,PI-NODE-2state,20,11,21.193801709319338,2.7168748880938587,0.0007457543149532415
slight_shift_full_beam,0.0007579121903975888,23.434647403037463,PI-NODE-2state,20,12,28.68083003836823,2.737252672303978,0.0008085712438007358
slight_shift_full_beam,0.0011749719327353453,-10.678272349243803,PI-NODE-2state,20,13,10.560043602410525,3.7204027522685355,0.0012687815131639368
slight_shift_full_beam,0.0005571069931128458,0.3368638588637441,PI-NODE-2state,20,14,15.342962475820132,2.797979672619836,0.0006681798902213585
slight_shift_full_beam,0.0009968871958648236,32.126045147716376,PI-NODE-2state,20,15,29.53558903660426,3.5017311926471937,0.0008074187892200201
slight_shift_full_beam,0.0009178257239424598,23.64544315136192,PI-NODE-2state,20,16,21.5892229921,3.3511389877983104,0.0006060855602321791
slight_shift_full_beam,0.0010035000383599915,13.84806113504647,PI-NODE-2state,20,17,18.708444973482262,3.5674339701947715,0.0009357147343671778
slight_shift_full_beam,0.0008519399093836194,3.10060925083266,PI-NODE-2state,20,18,13.95124992943828,3.230074395668515,0.0011031837916774575
slight_shift_full_beam,0.0006881803473505338,32.7720961614177,PI-NODE-2state,20,19,30.7595619441276,2.7571340912043882,0.0006817566039754467
strong_shift_full_beam,0.0007666558398339278,13.522009502038982,PI-NODE-2state,20,0,19.225563500269555,2.5909659912654,0.0006242301676766131
strong_shift_full_beam,0.0011496885674282416,6.73045341614356,PI-NODE-2state,20,1,14.788165288676911,3.359591522444885,0.0012312786748029853
strong_shift_full_beam,0.000875100232039271,5.201111579140344,PI-NODE-2state,20,2,14.434539086604772,3.0008880039463572,0.0009613561771269786
strong_shift_full_beam,0.0005842180349664289,5.53548210912819,PI-NODE-2state,20,3,14.321590277214671,2.3605656058097493,0.001147888987583221
strong_shift_full_beam,0.0009144413554958372,-3.6003399068096593,PI-NODE-2state,20,4,10.055422516163107,2.93038331940097,0.0007693978971355016
strong_shift_full_beam,0.0007008235349514973,10.823909172564148,PI-NODE-2state,20,5,18.504425028384276,2.4810939021938205,0.00046187031182180516
strong_shift_full_beam,0.0008989492422644097,0.564200326913843,PI-NODE-2state,20,6,9.23149197724741,3.0607952667403304,0.0011513216740424532
strong_shift_full_beam,0.00034893616490552944,0.10812823137915197,PI-NODE-2state,20,7,12.435198251231023,1.992541154442708,0.0005360265232995339
strong_shift_full_beam,0.0006189165050676526,-2.023435651158061,PI-NODE-2state,20,8,10.203651017496165,2.5683735377735317,0.0009207031655724398
strong_shift_full_beam,0.001013927312413713,2.181521059344092,PI-NODE-2state,20,9,11.864647103278504,3.101850949215857,0.0011196378132320955
strong_shift_full_beam,0.0006419245753157669,9.446804569375193,PI-NODE-2state,20,10,16.924198883166966,2.5868325786948474,0.0006996441940740059
strong_shift_full_beam,0.0006818509426783163,22.64201781328363,PI-NODE-2state,20,11,25.599031611075425,2.805530041697637,0.0006603592623840742
strong_shift_full_beam,0.0005374538154007287,1.1058472818761813,PI-NODE-2state,20,12,12.672245641148699,2.507886851657722,0.0007240633454865611
strong_shift_full_beam,0.001592663138846602,-25.329103496525633,PI-NODE-2state,20,13,18.605419575511633,4.67678746502712,0.0012261425300214626
strong_shift_full_beam,0.0006183965866119401,-1.427069307989539,PI-NODE-2state,20,14,10.671247834320962,2.7733791058063426,0.000906708390804087
strong_shift_full_beam,0.0005721035029288299,4.593419800323343,PI-NODE-2state,20,15,10.939013412268798,2.359460589954026,0.0006080165279991294
strong_shift_full_beam,0.0011895180384844971,8.899930490267403,PI-NODE-2state,20,16,10.437927758450849,3.4607432431576663,0.0011583566016782553
strong_shift_full_beam,0.0010763634252040227,-7.819450654950393,PI-NODE-2state,20,17,9.795358899758856,3.243447707874208,0.0013685135417746091
strong_shift_full_beam,0.001094294900160685,-1.364608482757813,PI-NODE-2state,20,18,10.546991931712881,3.3886725143222947,0.0011106967755953891
strong_shift_full_beam,0.0007409589750871878,14.937302989016333,PI-NODE-2state,20,19,17.597844614148197,2.6040084956677756,0.0006920620867958321
